D2712 XNO LZJ 21:24 22:36 01:12 58.0
D2714 XNO LZJ 22:00 23:12 01:12 58.0
D2756 XNO LZJ 22:08 23:20 01:12 58.0
D2758 XNO LZJ 22:29 23:41 01:12 58.0
Z274 XNO LZJ 23:00 01:45 02:45 32.5
K4099 LZJ XNO 04:26 07:18 02:52 32.5
K885 LZJ XNO 04:42 07:00 02:18 29.5
K1517 LZJ XNO 05:13 08:17 03:04 32.5
K177 LZJ XNO 06:41 09:43 03:02 32.5
K815 LZJ XNO 07:05 10:08 03:03 32.5
D2741 LZJ XNO 07:25 08:37 01:12 58.0
D2701 LZJ XNO 07:50 09:09 01:19 58.0
D2743 LZJ XNO 07:55 09:18 01:23 61.0
T175 LZJ XNO 08:02 10:41 02:39 32.5
D2731 LZJ XNO 08:15 09:35 01:20 58.0
K2059 LZJ XNO 08:22 11:27 03:05 29.5
D2703 LZJ XNO 08:22 09:42 01:20 58.0
K621 LZJ XNO 08:29 11:34 03:05 32.5
D2745 LZJ XNO 08:36 09:59 01:23 61.0
D2705 LZJ XNO 08:54 10:14 01:20 58.0
Z223 LZJ XNO 09:27 12:07 02:40 32.5
D2707 LZJ XNO 09:35 10:47 01:12 58.0
D2721 LZJ XNO 09:45 10:57 01:12 58.0
K1059 LZJ XNO 09:46 12:48 03:02 32.5
D2711 LZJ XNO 10:45 11:57 01:12 58.0
Z151 LZJ XNO 11:38 14:20 02:42 32.5
D2733 LZJ XNO 11:45 13:12 01:27 58.0
D2747 LZJ XNO 12:15 13:27 01:12 58.0
Z21 LZJ XNO 12:33 15:01 02:28 32.5
D2749 LZJ XNO 13:46 14:58 01:12 58.0
K377 LZJ XNO 13:51 16:51 03:00 32.5
Z293 LZJ XNO 14:04 15:51 01:47 29.5
D2751 LZJ XNO 14:10 15:30 01:20 58.0
T307 LZJ XNO 14:23 16:16 01:53 29.5
Z273 LZJ XNO 15:03 17:40 02:37 32.5
Z135 LZJ XNO 15:18 17:01 01:43 29.5
D2735 LZJ XNO 15:22 16:49 01:27 58.0
D2723 LZJ XNO 16:45 17:57 01:12 58.0
Z265 LZJ XNO 16:50 19:25 02:35 32.5
D2757 LZJ XNO 17:30 18:53 01:23 61.0
Z231 LZJ XNO 17:38 19:39 02:01 29.5
K2187 LZJ XNO 18:01 21:29 03:28 32.5
D2755 LZJ XNO 18:10 19:22 01:12 58.0
D2753 LZJ XNO 18:27 19:57 01:30 61.0
Z165 LZJ XNO 18:34 21:12 02:38 32.5
Z41 LZJ XNO 18:41 20:24 01:43 29.5
Z105 LZJ XNO 18:56 20:39 01:43 29.5
D2725 LZJ XNO 20:15 22:00 01:45 61.0
2636 LZJ HHC 11:21 06:03 18:42 124.5
K886 LZJ HHC 13:02 06:58 17:56 148.5
K1518 LZJ HHC 16:43 10:22 17:39 148.5
K885 HHC LZJ 08:35 04:23 19:48 148.5
K1517 HHC LZJ 11:15 04:56 17:41 148.5
2635 HHC LZJ 16:03 09:00 16:57 124.5
K378 LZJ XAY 00:23 09:42 09:19 93.0
K680 LZJ XAY 00:38 10:42 10:04 93.0
Z274 LZJ XAY 02:00 10:52 08:52 93.0
K420 LZJ XAY 08:40 18:10 09:30 93.0
K596 LZJ XAY 10:46 20:59 10:13 93.0
Z106 LZJ XAY 10:56 19:21 08:25 93.0
Z232 LZJ XAY 11:08 19:27 08:19 93.0
T118 LZJ XAY 11:15 20:03 08:48 93.0
K2188 LZJ XAY 11:54 21:59 10:05 93.0
Z42 LZJ XAY 12:19 20:40 08:21 93.0
Z166 LZJ XAY 12:26 20:34 08:08 93.0
T308 LZJ XAY 12:50 21:40 08:50 93.0
K132 LZJ XAY 13:16 23:32 10:16 93.0
Z136 LZJ XAY 13:34 22:33 08:59 93.0
Z266 LZJ XAY 13:41 21:49 08:08 93.0
Z294 LZJ XAY 13:49 22:54 09:05 93.0
T114 LZJ XAY 14:10 23:39 09:29 93.0
K862 LZJ XAY 14:20 00:17 09:57 93.0
Z218 LZJ XAY 14:35 23:15 08:40 93.0
K630 LZJ XAY 14:42 00:52 10:10 93.0
K178 LZJ XAY 15:00 01:15 10:15 93.0
Z128 LZJ XAY 15:17 23:47 08:30 93.0
T198 LZJ XAY 15:42 00:30 08:48 93.0
T284 LZJ XAY 15:49 00:44 08:55 93.0
T206 LZJ XAY 15:56 00:37 08:41 93.0
K544 LZJ XAY 16:10 01:44 09:34 93.0
K622 LZJ XAY 16:17 01:50 09:33 93.0
Z152 LZJ XAY 17:27 02:01 08:34 93.0
Z76 LZJ XAY 17:51 02:08 08:17 93.0
K170 LZJ XAY 18:59 05:02 10:03 93.0
K4562 LZJ XAY 19:34 07:20 11:46 93.0
K2630 LZJ XAY 21:19 06:54 09:35 93.0
K1352 LZJ XAY 21:26 06:42 09:16 93.0
K228 LZJ XAY 21:33 07:12 09:39 93.0
K1042 LZJ XAY 22:02 08:09 10:07 93.0
K176 LZJ XAY 22:25 07:46 09:21 93.0
K368 LZJ XAY 23:49 09:27 09:38 93.0
K1028 LZJ XAY 23:56 10:15 10:19 93.0
K227 XAY LZJ 00:20 08:44 08:24 93.0
T283 XAY LZJ 02:47 10:39 07:52 93.0
K543 XAY LZJ 02:54 11:55 09:01 93.0
T197 XAY LZJ 03:39 11:48 08:09 93.0
Z75 XAY LZJ 03:49 10:51 07:02 93.0
Z151 XAY LZJ 03:57 11:24 07:27 93.0
K175 XAY LZJ 04:07 12:24 08:17 93.0
Z127 XAY LZJ 04:25 11:39 07:14 93.0
K377 XAY LZJ 04:56 13:41 08:45 93.0
Z293 XAY LZJ 05:10 13:48 08:38 93.0
T113 XAY LZJ 05:19 12:58 07:39 93.0
T205 XAY LZJ 05:32 12:51 07:19 93.0
T307 XAY LZJ 06:04 14:08 08:04 93.0
K1351 XAY LZJ 07:08 15:25 08:17 93.0
Z273 XAY LZJ 07:27 14:47 07:20 93.0
Z135 XAY LZJ 07:34 15:03 07:29 93.0
K1027 XAY LZJ 07:41 15:56 08:15 93.0
T117 XAY LZJ 08:24 16:04 07:40 93.0
K2187 XAY LZJ 09:09 17:45 08:36 93.0
Z265 XAY LZJ 09:45 16:35 06:50 93.0
Z231 XAY LZJ 09:51 17:15 07:24 93.0
Z217 XAY LZJ 09:57 17:32 07:35 93.0
K367 XAY LZJ 10:27 19:15 08:48 93.0
K595 XAY LZJ 10:36 19:32 08:56 93.0
Z105 XAY LZJ 11:01 18:41 07:40 93.0
Z41 XAY LZJ 11:10 18:24 07:14 93.0
Z165 XAY LZJ 11:24 18:17 06:53 93.0
K629 XAY LZJ 12:00 20:37 08:37 93.0
K419 XAY LZJ 12:27 20:46 08:19 93.0
K1041 XAY LZJ 12:44 21:18 08:34 93.0
K861 XAY LZJ 13:01 21:26 08:25 93.0
K4099 XAY LZJ 20:20 04:16 07:56 93.0
K679 XAY LZJ 20:28 04:42 08:14 93.0
K169 XAY LZJ 22:00 06:11 08:11 93.0
K131 XAY LZJ 22:20 06:42 08:22 93.0
K177 XAY LZJ 22:34 06:26 07:52 93.0
K621 XAY LZJ 23:53 08:14 08:21 93.0
Z180 HHC BJP 02:14 09:39 07:25 75.0
K1178 HHC BJP 02:21 11:18 08:57 75.0
K886 HHC BJP 07:13 13:58 06:45 75.0
Z316 HHC BJP 08:00 14:26 06:26 75.0
1456 HHC BJP 08:55 20:13 11:18 75.0
K42 HHC BJP 10:07 19:42 09:35 91.0
K618 HHC BJP 11:33 19:35 08:02 75.0
Z318 HHC BJP 15:05 21:50 06:45 75.0
K218 HHC BJP 17:24 04:05 10:41 91.0
K598 HHC BJP 19:24 04:54 09:30 91.0
K56 HHC BJP 20:52 04:27 07:35 75.0
K274 HHC BJP 21:51 07:15 09:24 72.0
1134 HHC BJP 22:33 09:12 10:39 80.0
K90 HHC BJP 22:44 07:26 08:42 75.0
K574 HHC BJP 23:01 08:58 09:57 91.0
K264 HHC BJP 23:11 07:10 07:59 75.0
K1596 HHC BJP 23:36 11:50 12:14 86.0
K217 BJP HHC 00:33 10:08 09:35 91.0
K55 BJP HHC 02:55 09:57 07:02 75.0
1458 BJP HHC 06:43 18:29 11:46 75.0
K617 BJP HHC 10:24 19:08 08:44 75.0
K1177 BJP HHC 13:35 21:37 08:02 75.0
Z179 BJP HHC 15:15 22:29 07:14 75.0
Z315 BJP HHC 15:33 22:09 06:36 75.0
K1595 BJP HHC 19:50 07:04 11:14 86.0
K263 BJP HHC 20:13 05:24 09:11 75.0
K573 BJP HHC 20:35 06:50 10:15 91.0
K597 BJP HHC 21:26 07:18 09:52 91.0
K41 BJP HHC 21:40 08:55 11:15 91.0
K89 BJP HHC 22:17 07:25 09:08 75.0
Z317 BJP HHC 22:49 05:14 06:25 75.0
1133 BJP HHC 23:02 08:55 09:53 80.0
K273 BJP HHC 23:05 08:03 08:58 72.0
K885 BJP HHC 23:41 08:25 08:44 75.0
K386 XAY ZZF 00:07 08:08 08:01 78.0
T198 XAY ZZF 00:42 07:05 06:23 72.0
T206 XAY ZZF 00:49 06:51 06:02 72.0
K630 XAY ZZF 01:01 08:00 06:59 72.0
K178 XAY ZZF 01:28 08:18 06:50 72.0
G1914 XAY ZZF 06:23 08:47 02:24 239.0
K1538 XAY ZZF 06:50 13:54 07:04 72.0
G1548 XAY ZZF 07:20 09:31 02:11 229.0
K228 XAY ZZF 07:20 14:35 07:15 72.0
G1900 XAY ZZF 07:35 09:50 02:15 239.0
G1844 XAY ZZF 07:42 10:28 02:46 239.0
G652 XAY ZZF 07:52 09:46 01:54 221.0
K176 XAY ZZF 08:06 15:15 07:09 72.0
G1712 XAY ZZF 08:10 10:33 02:23 239.0
G2002 XAY ZZF 08:20 10:58 02:38 239.0
G1896 XAY ZZF 08:36 11:20 02:44 239.0
G362 XAY ZZF 08:45 10:39 01:54 239.0
K870 XAY ZZF 08:55 16:20 07:25 72.0
G26 XAY ZZF 09:15 11:08 01:53 239.0
G672 XAY ZZF 09:21 11:14 01:53 221.0
G1918 XAY ZZF 09:29 11:44 02:15 239.0
K292 XAY ZZF 09:37 17:30 07:53 72.0
G820 XAY ZZF 09:42 11:59 02:17 229.0
K378 XAY ZZF 09:52 17:10 07:18 72.0
G98 XAY ZZF 09:58 11:47 01:49 229.0
G656 XAY ZZF 10:07 12:23 02:16 239.0
G1922 XAY ZZF 10:20 12:34 02:14 239.0
K1028 XAY ZZF 10:25 18:09 07:44 72.0
G1904 XAY ZZF 10:31 13:06 02:35 239.0
G662 XAY ZZF 10:43 13:00 02:17 239.0
K362 XAY ZZF 10:54 17:45 06:51 72.0
Z274 XAY ZZF 11:00 17:01 06:01 72.0
G824 XAY ZZF 11:00 13:12 02:12 229.0
G1294 XAY ZZF 11:05 13:33 02:28 239.0
G660 XAY ZZF 11:12 13:24 02:12 239.0
G834 XAY ZZF 11:23 13:40 02:17 229.0
G2008 XAY ZZF 11:53 14:23 02:30 239.0
K912 XAY ZZF 12:12 19:48 07:36 72.0
G1926 XAY ZZF 12:15 14:17 02:02 221.0
G838 XAY ZZF 12:30 14:42 02:12 229.0
G828 XAY ZZF 12:37 15:01 02:24 229.0
G658 XAY ZZF 12:42 14:58 02:16 239.0
G1856 XAY ZZF 12:53 15:10 02:17 239.0
K246 XAY ZZF 13:01 19:34 06:33 72.0
G1282 XAY ZZF 13:07 15:27 02:20 239.0
K1132 XAY ZZF 13:08 20:11 07:03 72.0
G842 XAY ZZF 13:12 15:33 02:21 229.0
G88 XAY ZZF 13:20 15:17 01:57 239.0
1152 XAY ZZF 13:23 20:58 07:35 63.0
G1884 XAY ZZF 13:33 15:48 02:15 239.0
G1836 XAY ZZF 13:45 15:59 02:14 239.0
G1930 XAY ZZF 14:02 16:17 02:15 239.0
K60 XAY ZZF 14:16 22:00 07:44 72.0
G1876 XAY ZZF 14:27 16:27 02:00 221.0
G664 XAY ZZF 14:33 16:58 02:25 239.0
K1350 XAY ZZF 14:36 22:09 07:33 72.0
G1702 XAY ZZF 14:38 16:53 02:15 239.0
G1934 XAY ZZF 14:53 17:17 02:24 239.0
G858 XAY ZZF 14:59 17:22 02:23 229.0
G1938 XAY ZZF 15:11 17:11 02:00 239.0
G1834 XAY ZZF 15:16 17:53 02:37 239.0
G1888 XAY ZZF 15:21 17:37 02:16 239.0
G642 XAY ZZF 15:34 17:38 02:04 229.0
G1942 XAY ZZF 15:49 17:44 01:55 221.0
G666 XAY ZZF 15:58 18:13 02:15 239.0
K2046 XAY ZZF 16:06 23:58 07:52 72.0
G1710 XAY ZZF 16:21 19:10 02:49 239.0
G1880 XAY ZZF 16:30 18:41 02:11 239.0
G1832 XAY ZZF 17:08 19:15 02:07 239.0
K558 XAY ZZF 17:14 00:12 06:58 72.0
G674 XAY ZZF 17:20 19:50 02:30 239.0
G854 XAY ZZF 17:28 19:42 02:14 229.0
G670 XAY ZZF 18:03 19:56 01:53 221.0
K420 XAY ZZF 18:20 01:43 07:23 72.0
1148 XAY ZZF 18:36 01:53 07:17 63.0
Z106 XAY ZZF 19:33 01:29 05:56 72.0
D308 XAY ZZF 19:50 22:36 02:46 159.0
T118 XAY ZZF 20:15 02:42 06:27 72.0
G2014 XAY ZZF 20:28 23:27 02:59 229.0
Z166 XAY ZZF 20:44 02:50 06:06 72.0
Z42 XAY ZZF 20:50 02:57 06:07 72.0
K2908 XAY ZZF 20:59 04:49 07:50 72.0
K596 XAY ZZF 21:09 04:24 07:15 72.0
Z254 XAY ZZF 21:35 03:40 06:05 72.0
Z266 XAY ZZF 22:03 04:01 05:58 72.0
K2188 XAY ZZF 22:09 05:06 06:57 72.0
K126 XAY ZZF 22:15 05:14 06:59 72.0
Z136 XAY ZZF 22:41 04:39 05:58 72.0
Z294 XAY ZZF 23:06 05:31 06:25 72.0
Z218 XAY ZZF 23:27 05:24 05:57 72.0
K132 XAY ZZF 23:40 06:28 06:48 72.0
T114 XAY ZZF 23:52 06:01 06:09 72.0
K1351 ZZF XAY 00:11 06:50 06:39 72.0
K1027 ZZF XAY 00:27 07:31 07:04 72.0
1147 ZZF XAY 00:44 08:06 07:22 63.0
Z273 ZZF XAY 01:16 07:17 06:01 72.0
Z135 ZZF XAY 01:23 07:24 06:01 72.0
K2187 ZZF XAY 01:30 08:57 07:27 72.0
Z253 ZZF XAY 01:50 07:57 06:07 72.0
T117 ZZF XAY 02:10 08:12 06:02 72.0
K595 ZZF XAY 02:41 10:23 07:42 72.0
K911 ZZF XAY 02:52 10:35 07:43 72.0
Z217 ZZF XAY 03:26 09:49 06:23 72.0
Z265 ZZF XAY 03:40 09:36 05:56 72.0
1151 ZZF XAY 03:54 10:42 06:48 63.0
K557 ZZF XAY 04:20 11:36 07:16 72.0
K629 ZZF XAY 04:27 11:50 07:23 72.0
K419 ZZF XAY 04:35 12:19 07:44 72.0
Z105 ZZF XAY 04:52 10:50 05:58 72.0
Z41 ZZF XAY 05:00 11:00 06:00 72.0
Z165 ZZF XAY 05:14 11:14 06:00 72.0
K1349 ZZF XAY 05:27 12:47 07:20 72.0
K2907 ZZF XAY 06:03 13:40 07:37 72.0
K59 ZZF XAY 06:49 13:53 07:04 72.0
D307 ZZF XAY 07:07 09:53 02:46 159.0
K2045 ZZF XAY 07:34 14:43 07:09 72.0
G2001 ZZF XAY 08:03 10:22 02:19 229.0
G2003 ZZF XAY 08:40 11:22 02:42 229.0
K1131 ZZF XAY 08:48 15:59 07:11 72.0
G1833 ZZF XAY 10:17 12:33 02:16 239.0
G651 ZZF XAY 10:28 12:50 02:22 239.0
G1879 ZZF XAY 10:39 12:56 02:17 239.0
G1831 ZZF XAY 10:47 13:09 02:22 239.0
G1913 ZZF XAY 11:09 13:35 02:26 239.0
G653 ZZF XAY 11:22 13:43 02:21 239.0
G1887 ZZF XAY 11:37 13:53 02:16 239.0
G671 ZZF XAY 11:50 14:18 02:28 239.0
G857 ZZF XAY 12:05 14:37 02:32 229.0
G1709 ZZF XAY 12:11 14:12 02:01 239.0
G1875 ZZF XAY 12:16 14:49 02:33 239.0
G1917 ZZF XAY 12:21 14:23 02:02 239.0
G641 ZZF XAY 12:29 14:56 02:27 229.0
G361 ZZF XAY 12:48 14:42 01:54 239.0
G1701 ZZF XAY 13:12 15:51 02:39 239.0
K385 ZZF XAY 13:13 20:54 07:41 78.0
K125 ZZF XAY 13:20 20:22 07:02 72.0
G655 ZZF XAY 13:24 15:31 02:07 239.0
K869 ZZF XAY 13:34 21:06 07:32 72.0
G1883 ZZF XAY 13:40 16:06 02:26 239.0
K131 ZZF XAY 13:40 22:10 08:30 72.0
G833 ZZF XAY 13:55 16:17 02:22 229.0
G1921 ZZF XAY 14:16 16:56 02:40 239.0
G853 ZZF XAY 14:30 17:01 02:31 229.0
G97 ZZF XAY 14:41 16:31 01:50 229.0
G1835 ZZF XAY 14:44 16:45 02:01 239.0
G1281 ZZF XAY 15:18 17:56 02:38 239.0
G659 ZZF XAY 15:25 17:41 02:16 239.0
K177 ZZF XAY 15:30 22:24 06:54 72.0
G1895 ZZF XAY 16:01 18:39 02:38 239.0
G87 ZZF XAY 16:31 18:23 01:52 239.0
G1903 ZZF XAY 16:36 18:45 02:09 239.0
G1925 ZZF XAY 16:46 19:01 02:15 239.0
K227 ZZF XAY 16:53 00:05 07:12 72.0
G819 ZZF XAY 17:00 19:12 02:12 229.0
G823 ZZF XAY 17:08 19:29 02:21 229.0
G2009 ZZF XAY 17:16 19:42 02:26 239.0
G1547 ZZF XAY 17:59 20:04 02:05 229.0
G837 ZZF XAY 18:04 20:17 02:13 229.0
G1929 ZZF XAY 18:07 20:31 02:24 239.0
G673 ZZF XAY 18:12 20:41 02:29 239.0
G661 ZZF XAY 18:20 20:48 02:28 239.0
G1843 ZZF XAY 18:25 21:03 02:38 239.0
G1933 ZZF XAY 18:34 20:34 02:00 239.0
G1293 ZZF XAY 18:53 21:15 02:22 239.0
G663 ZZF XAY 19:11 21:25 02:14 239.0
G841 ZZF XAY 19:18 21:37 02:19 229.0
G665 ZZF XAY 19:28 21:49 02:21 239.0
G1711 ZZF XAY 20:10 22:16 02:06 239.0
K175 ZZF XAY 20:34 03:57 07:23 72.0
G827 ZZF XAY 20:41 22:39 01:58 229.0
G669 ZZF XAY 20:54 22:53 01:59 239.0
G1937 ZZF XAY 20:59 23:06 02:07 239.0
T197 ZZF XAY 21:08 03:31 06:23 72.0
G1855 ZZF XAY 21:11 23:15 02:04 239.0
G1899 ZZF XAY 21:18 23:18 02:00 239.0
G25 ZZF XAY 21:31 23:23 01:52 239.0
G1941 ZZF XAY 21:36 23:36 02:00 239.0
K291 ZZF XAY 21:46 04:29 06:43 72.0
K377 ZZF XAY 22:01 04:42 06:41 72.0
Z293 ZZF XAY 22:47 05:02 06:15 72.0
T113 ZZF XAY 23:02 05:09 06:07 72.0
K361 ZZF XAY 23:08 06:15 07:07 72.0
T205 ZZF XAY 23:29 05:23 05:54 72.0
K245 ZZF XAY 23:35 06:41 07:06 72.0
K599 BJP ZZF 05:14 14:04 08:50 93.0
G507 BJP ZZF 06:53 10:07 03:14 309.0
G651 BJP ZZF 06:58 10:19 03:21 309.0
G529 BJP ZZF 07:08 10:38 03:30 309.0
K819 BJP ZZF 07:12 15:27 08:15 93.0
G71 BJP ZZF 07:27 11:02 03:35 309.0
K817 BJP ZZF 08:00 17:16 09:16 93.0
G403 BJP ZZF 08:00 10:30 02:30 309.0
G653 BJP ZZF 08:05 11:18 03:13 309.0
K21 BJP ZZF 08:06 17:51 09:45 93.0
G671 BJP ZZF 08:16 11:47 03:31 309.0
G307 BJP ZZF 08:23 11:54 03:31 309.0
Z149 BJP ZZF 08:36 14:58 06:22 93.0
K433 BJP ZZF 08:42 17:08 08:26 93.0
K967 BJP ZZF 08:45 18:03 09:18 93.0
G83 BJP ZZF 08:55 11:26 02:31 309.0
G81 BJP ZZF 09:00 11:31 02:31 309.0
G421 BJP ZZF 09:05 12:18 03:13 309.0
G801 BJP ZZF 09:15 11:42 02:27 309.0
G511 BJP ZZF 09:27 12:53 03:26 309.0
G309 BJP ZZF 09:38 12:58 03:20 309.0
G655 BJP ZZF 09:43 13:14 03:31 309.0
K279 BJP ZZF 09:52 19:09 09:17 93.0
G79 BJP ZZF 10:00 12:30 02:30 309.0
G405 BJP ZZF 10:05 13:17 03:12 309.0
G65 BJP ZZF 10:33 13:48 03:15 309.0
G487 BJP ZZF 10:45 13:36 02:51 309.0
1487 BJP ZZF 11:05 22:07 11:02 101.0
G557 BJP ZZF 11:07 14:19 03:12 309.0
Z49 BJP ZZF 11:28 17:27 05:59 93.0
K117 BJP ZZF 11:36 20:44 09:08 93.0
G401 BJP ZZF 11:43 14:55 03:12 309.0
Z35 BJP ZZF 11:49 17:33 05:44 93.0
G429 BJP ZZF 11:53 15:07 03:14 309.0
G659 BJP ZZF 11:58 15:21 03:23 309.0
G67 BJP ZZF 12:13 15:48 03:35 309.0
G491 BJP ZZF 12:33 16:04 03:31 309.0
Z161 BJP ZZF 12:34 18:38 06:04 93.0
T145 BJP ZZF 12:38 20:00 07:22 93.0
Z97 BJP ZZF 12:40 18:25 05:45 93.0
G555 BJP ZZF 12:51 15:34 02:43 309.0
G69 BJP ZZF 13:04 16:17 03:13 309.0
K183 BJP ZZF 13:06 00:19 11:13 93.0
K267 BJP ZZF 13:26 22:21 08:55 93.0
G805 BJP ZZF 13:30 16:14 02:44 315.0
G87 BJP ZZF 14:00 16:28 02:28 309.0
G519 BJP ZZF 14:05 17:20 03:15 309.0
T167 BJP ZZF 14:16 21:26 07:10 93.0
G673 BJP ZZF 14:35 18:03 03:28 309.0
G503 BJP ZZF 14:41 17:45 03:04 309.0
G661 BJP ZZF 14:48 18:17 03:29 309.0
G587 BJP ZZF 14:55 18:26 03:31 309.0
T9 BJP ZZF 15:05 22:29 07:24 93.0
T49 BJP ZZF 15:11 22:55 07:44 93.0
G521 BJP ZZF 15:23 18:36 03:13 309.0
G505 BJP ZZF 15:40 18:54 03:14 309.0
G663 BJP ZZF 15:45 19:08 03:23 309.0
G665 BJP ZZF 16:00 19:21 03:21 309.0
Z5 BJP ZZF 16:09 22:01 05:52 163.0
Z77 BJP ZZF 16:15 22:07 05:52 93.0
G573 BJP ZZF 16:18 19:26 03:08 309.0
G585 BJP ZZF 16:23 19:56 03:33 309.0
G523 BJP ZZF 16:30 19:43 03:13 309.0
G561 BJP ZZF 16:53 20:35 03:42 315.0
G525 BJP ZZF 17:14 20:25 03:11 309.0
K261 BJP ZZF 17:16 02:01 08:45 93.0
G563 BJP ZZF 17:19 20:44 03:25 309.0
G669 BJP ZZF 17:31 20:51 03:20 309.0
G1563 BJP ZZF 17:36 21:01 03:25 309.0
Z201 BJP ZZF 17:54 23:47 05:53 93.0
Z1 BJP ZZF 18:00 23:53 05:53 93.0
Z95 BJP ZZF 18:06 23:59 05:53 93.0
G527 BJP ZZF 18:12 21:16 03:04 309.0
